id,name,location,temperature,vibration,oil_level,last_updated,status
a4ef3287-2ed5-487a-b097-d4f3ddfd8bd4,Pump System #2570,Production Unit D,65.3,25.0,67,2025-01-23T08:21:40.056241,warning
a4ef3287-2ed5-487a-b097-d4f3ddfd8bd4,Pump System #2570,Production Unit D,72.3,84.0,45,2025-01-23T03:53:40.056241,critical
a4ef3287-2ed5-487a-b097-d4f3ddfd8bd4,Pump System #2570,Production Unit D,52.5,25.9,51,2025-01-23T08:47:40.056241,warning
a4ef3287-2ed5-487a-b097-d4f3ddfd8bd4,Pump System #2570,Production Unit D,59.0,50.5,63,2025-01-22T20:59:40.056241,warning
a4ef3287-2ed5-487a-b097-d4f3ddfd8bd4,Pump System #2570,Production Unit D,68.3,6.7,83,2025-01-23T15:56:40.056241,normal
a4ef3287-2ed5-487a-b097-d4f3ddfd8bd4,Pump System #2570,Production Unit D,51.8,85.7,67,2025-01-23T08:05:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,67.5,0.1,46,2025-01-29T13:24:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,61.9,69.0,45,2025-01-28T22:43:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,71.2,86.8,80,2025-01-29T03:52:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,55.9,14.2,100,2025-01-29T12:35:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,70.9,22.7,63,2025-01-29T17:03:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,67.7,15.0,83,2025-01-29T03:21:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,75.4,85.3,54,2025-01-29T07:37:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,74.3,47.1,66,2025-01-29T17:53:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,94.2,25.7,71,2025-01-28T23:53:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,86.4,22.7,66,2025-01-29T02:27:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,87.8,1.7,88,2025-01-29T12:07:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,80.0,91.1,69,2025-01-28T23:18:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,59.0,74.2,55,2025-01-29T12:49:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,61.8,74.4,48,2025-01-29T12:04:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,68.0,38.5,52,2025-01-29T11:56:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,89.9,42.5,68,2025-01-28T21:40:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,57.5,66.5,40,2025-01-28T22:41:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,76.7,6.8,51,2025-01-29T11:06:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,63.1,91.3,55,2025-01-28T22:43:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,64.7,74.2,56,2025-01-29T17:42:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,93.5,62.5,100,2025-01-29T05:13:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.3,87.5,78,2025-01-29T11:39:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,65.0,27.7,77,2025-01-29T02:35:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,91.5,39.1,93,2025-01-29T01:21:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,78.5,71.1,51,2025-01-28T18:23:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,73.0,42.0,70,2025-01-28T19:47:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,54.9,24.1,54,2025-01-28T03:13:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,86.1,66.6,82,2025-01-28T16:54:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,78.3,28.6,40,2025-01-28T09:03:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.7,77.9,51,2025-01-28T18:24:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,86.0,20.9,49,2025-01-28T04:10:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,51.9,8.8,56,2025-01-28T05:25:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,52.8,77.4,54,2025-01-28T01:43:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,75.9,44.3,40,2025-01-27T20:37:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,83.3,22.6,60,2025-01-27T20:30:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,69.3,45.5,59,2025-01-28T15:11:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.7,20.2,72,2025-01-28T17:49:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.0,74.2,41,2025-01-28T09:15:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,79.4,38.9,66,2025-01-28T18:45:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,62.3,74.9,68,2025-01-27T23:59:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,56.9,55.6,62,2025-01-28T15:56:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,84.2,50.7,61,2025-01-28T03:06:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,68.4,27.4,78,2025-01-28T11:01:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,56.0,81.1,77,2025-01-28T05:19:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,86.0,11.1,52,2025-01-27T21:39:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.7,79.8,82,2025-01-28T15:26:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.6,36.6,54,2025-01-28T11:21:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,81.2,22.3,59,2025-01-27T21:18:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,91.9,34.2,94,2025-01-27T15:48:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,86.7,67.9,98,2025-01-26T23:18:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,93.4,88.1,77,2025-01-27T08:45:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,55.3,42.9,70,2025-01-27T10:17:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,74.3,97.7,56,2025-01-27T05:58:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,93.3,23.8,56,2025-01-27T11:18:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.1,19.5,65,2025-01-27T06:56:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.4,60.2,94,2025-01-27T13:24:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,74.6,34.2,96,2025-01-27T04:04:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.0,88.9,78,2025-01-27T05:44:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,87.5,34.2,43,2025-01-27T14:08:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,53.8,51.7,77,2025-01-27T06:47:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,79.2,98.3,84,2025-01-27T16:29:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,87.1,49.9,40,2025-01-27T19:08:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.0,49.5,78,2025-01-27T17:41:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,72.3,60.3,54,2025-01-27T01:46:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,94.8,26.2,84,2025-01-27T11:18:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,80.6,56.6,99,2025-01-27T18:07:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,81.1,0.3,75,2025-01-27T00:27:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,68.6,84.7,89,2025-01-27T12:09:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.1,86.8,51,2025-01-27T13:59:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,63.1,32.8,49,2025-01-26T20:23:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,67.4,27.0,60,2025-01-27T07:25:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,89.0,40.7,84,2025-01-27T19:13:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,58.4,21.7,51,2025-01-26T11:04:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,55.9,83.9,66,2025-01-26T09:32:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,75.8,69.3,83,2025-01-26T00:59:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.6,30.3,92,2025-01-26T01:43:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,89.3,10.1,76,2025-01-26T04:51:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,76.5,98.0,71,2025-01-26T15:12:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,68.1,30.3,68,2025-01-26T05:49:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,62.9,21.3,53,2025-01-26T09:15:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,56.8,47.6,80,2025-01-26T10:32:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,89.8,87.5,51,2025-01-26T06:46:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,64.3,63.3,96,2025-01-25T21:20:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.9,7.2,64,2025-01-26T07:40:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.0,76.8,45,2025-01-25T21:20:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,81.5,26.8,59,2025-01-26T06:10:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,85.4,88.7,53,2025-01-26T16:03:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,86.1,98.3,99,2025-01-25T21:21:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.6,7.5,73,2025-01-26T18:14:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,72.4,79.1,77,2025-01-26T03:13:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,82.7,73.0,42,2025-01-26T07:01:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,87.4,36.2,73,2025-01-26T14:20:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,94.2,37.2,58,2025-01-26T00:12:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,50.0,36.1,85,2025-01-26T09:18:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,72.9,61.0,64,2025-01-26T15:33:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,82.8,38.8,55,2025-01-26T18:26:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,92.7,2.9,93,2025-01-25T14:42:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,63.0,92.5,97,2025-01-25T17:13:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,53.2,39.1,85,2025-01-25T15:09:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,69.4,46.2,47,2025-01-25T17:44:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,80.1,12.3,76,2025-01-25T10:43:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,58.4,62.2,58,2025-01-25T06:09:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,64.0,2.9,74,2025-01-25T09:45:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,80.3,47.0,70,2025-01-25T03:39:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,81.6,60.5,49,2025-01-25T05:50:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,70.4,97.8,88,2025-01-24T22:35:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,76.6,57.5,94,2025-01-24T20:30:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,57.4,71.2,84,2025-01-25T01:01:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,87.3,84.1,55,2025-01-25T16:25:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,90.5,40.3,82,2025-01-25T02:33:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,79.5,28.5,69,2025-01-25T02:08:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,87.5,45.5,94,2025-01-24T19:56:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,92.7,68.5,74,2025-01-25T00:09:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,57.9,31.6,79,2025-01-24T20:13:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,65.0,86.8,98,2025-01-25T19:10:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,62.0,48.4,89,2025-01-24T23:14:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,51.9,87.6,55,2025-01-25T03:01:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,57.5,12.9,74,2025-01-25T16:43:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,53.4,96.5,40,2025-01-25T01:44:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,61.8,38.4,53,2025-01-24T19:56:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.6,8.6,41,2025-01-24T10:13:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,92.6,62.1,69,2025-01-24T17:00:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,56.8,42.6,94,2025-01-23T21:52:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,82.3,35.4,55,2025-01-24T03:05:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,77.8,43.1,42,2025-01-24T19:20:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,54.1,0.3,74,2025-01-24T03:18:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,78.0,39.7,57,2025-01-24T05:06:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,91.0,95.7,94,2025-01-24T13:23:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,72.9,73.4,48,2025-01-24T14:41:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.0,35.6,87,2025-01-24T03:27:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.8,76.1,86,2025-01-24T07:34:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,55.8,39.7,53,2025-01-24T16:35:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,79.7,72.9,50,2025-01-24T01:02:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,92.1,28.6,74,2025-01-24T13:49:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,93.8,80.3,41,2025-01-24T17:48:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,77.7,21.1,99,2025-01-24T15:08:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,88.3,24.9,54,2025-01-24T12:12:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,91.7,20.1,65,2025-01-24T03:12:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,92.1,75.0,71,2025-01-23T22:24:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,80.5,13.6,47,2025-01-24T03:17:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,83.7,29.9,95,2025-01-24T09:16:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,54.9,46.8,83,2025-01-24T02:21:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,63.2,3.0,62,2025-01-23T22:26:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,75.5,20.5,59,2025-01-24T05:05:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,81.9,0.3,40,2025-01-22T20:06:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,77.0,96.4,64,2025-01-22T21:20:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,71.6,99.7,81,2025-01-23T18:02:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,57.0,48.0,74,2025-01-23T16:59:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,73.8,75.8,71,2025-01-23T04:38:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,62.3,95.1,96,2025-01-23T12:33:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,61.2,51.7,88,2025-01-23T16:30:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,55.3,56.4,57,2025-01-23T06:46:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,63.7,23.6,65,2025-01-23T02:38:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,79.2,9.5,67,2025-01-23T10:29:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,84.3,86.9,83,2025-01-23T15:31:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,71.1,37.2,64,2025-01-23T02:15:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,56.7,69.2,71,2025-01-23T04:02:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.8,26.3,91,2025-01-23T03:25:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.1,59.3,84,2025-01-23T10:22:40.056241,normal
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,75.5,77.2,57,2025-01-23T05:40:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,81.6,53.8,78,2025-01-23T12:03:40.056241,warning
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,65.3,72.6,44,2025-01-23T01:48:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,66.5,94.2,94,2025-01-23T10:09:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,84.8,31.4,46,2025-01-23T19:23:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,91.2,37.9,68,2025-01-23T07:53:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,71.6,83.0,48,2025-01-23T10:29:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,91.3,96.9,97,2025-01-23T09:48:40.056241,critical
d214473f-c655-429a-aa1b-e65ad4bb0a4e,Industrial Motor #7833,Production Unit D,93.0,78.7,94,2025-01-22T20:55:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,78.5,86.8,92,2025-01-29T06:06:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,57.2,97.2,74,2025-01-29T15:26:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,57.8,91.4,48,2025-01-28T21:35:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,55.3,84.1,46,2025-01-28T21:29:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,79.9,97.6,91,2025-01-29T03:06:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,70.0,31.8,63,2025-01-29T05:25:40.056241,warning
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,68.0,21.1,64,2025-01-29T13:10:40.056241,warning
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,80.8,36.0,42,2025-01-29T08:33:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,54.5,33.2,82,2025-01-29T04:29:40.056241,normal
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,54.2,68.3,89,2025-01-29T02:30:40.056241,warning
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,75.6,90.1,88,2025-01-29T02:07:40.056241,critical
d731edb8-887b-4f4c-a50b-500ecd69d40c,Industrial Motor #7393,Factory Floor A,93.2,20.6,88,2025-01-29T00:13:40.056241,critical
